Year,Month,State,Utility Number,Utility Name,Data Status,Residential,Commercial,Industrial,Transportation,Total
2020,2,AK,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,AL,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,AR,814,Entergy Arkansas LLC,Preliminary,654,79,17,0,750
2020,2,AR,817,Arkansas Valley Elec Coop Corp,Preliminary,128,4,0,0,132
2020,2,AR,3093,Carroll Electric Coop Corp - (AR),Preliminary,517,0,0,0,517
2020,2,AR,5860,Empire District Electric Co,Preliminary,23,0,0,0,23
2020,2,AR,6342,First Electric Coop Corp,Preliminary,193,0,0,0,193
2020,2,AR,13718,City of North Little Rock - (AR),Preliminary,37,5,0,0,42
2020,2,AR,14063,Oklahoma Gas & Electric Co,Preliminary,62,5,0,0,67
2020,2,AR,17698,Southwestern Electric Power Co,Preliminary,188,31,1,0,220
2020,2,AR,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,AZ,176,Ajo Improvement Co,Preliminary,4,3,0,0,7
2020,2,AZ,803,Arizona Public Service Co,Preliminary,104389,1719,0,0,106108
2020,2,AZ,12919,Morenci Water and Electric,Preliminary,0,3,0,0,3
2020,2,AZ,16572,Salt River Project,Preliminary,24545,705,3,0,25253
2020,2,AZ,19189,Trico Electric Cooperative Inc,Preliminary,2648,45,0,0,2693
2020,2,AZ,19728,"UNS Electric, Inc",Preliminary,3774,184,0,0,3958
2020,2,AZ,21538,"Mohave Electric Cooperative, I",Preliminary,817,81,0,0,898
2020,2,AZ,24211,Tucson Electric Power Co,Preliminary,24906,828,0,0,25734
2020,2,AZ,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,CA,4390,City of Corona - (CA),Preliminary,7,1,0,0,8
2020,2,CA,9216,Imperial Irrigation District,Preliminary,5710,267,0,0,5977
2020,2,CA,11208,Los Angeles Department of Water & Power,Preliminary,44410,1476,0,0,45886
2020,2,CA,12745,Modesto Irrigation District,Preliminary,5968,130,46,0,6144
2020,2,CA,14328,Pacific Gas & Electric Co.,Preliminary,464436,12351,4059,0,480846
2020,2,CA,14354,PacifiCorp,Preliminary,488,55,18,0,561
2020,2,CA,14534,City of Pasadena - (CA),Preliminary,1412,69,0,0,1481
2020,2,CA,16534,Sacramento Municipal Util Dist,Preliminary,29779,526,48,0,30353
2020,2,CA,16609,San Diego Gas & Electric Co,Preliminary,179931,4167,131,0,184229
2020,2,CA,16655,City of Santa Clara - (CA),Preliminary,257,9,0,0,266
2020,2,CA,17609,Southern California Edison Co,Preliminary,340152,7125,532,0,347809
2020,2,CA,17612,Bear Valley Electric Service,Preliminary,422,25,0,0,447
2020,2,CA,18260,Surprise Valley Electrification,Preliminary,2,2,0,0,4
2020,2,CA,19281,Turlock Irrigation District,Preliminary,2059,63,103,0,2225
2020,2,CA,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,CO,3989,City of Colorado Springs - (CO),Preliminary,3267,703,0,0,3970
2020,2,CO,6604,City of Fort Collins - (CO),Preliminary,1824,62,8,0,1894
2020,2,CO,9336,Intermountain Rural Elec Assn,Preliminary,2960,4,0,0,2964
2020,2,CO,12866,Moon Lake Electric Assn Inc,Preliminary,1,5,0,0,6
2020,2,CO,15257,"Poudre Valley REA, Inc",Preliminary,864,22,2,0,888
2020,2,CO,15466,Public Service Co of Colorado,Preliminary,31475,2308,13,0,33796
2020,2,CO,16603,"San Luis Valley R E C, Inc",Preliminary,106,11,7,0,124
2020,2,CO,19499,"United Power, Inc",Preliminary,4487,16,1,0,4504
2020,2,CO,27058,"High West Energy, Inc",Preliminary,3,0,0,0,3
2020,2,CO,56146,"Black Hills Colorado Electric, LLC",Preliminary,1151,217,2,0,1370
2020,2,CO,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,CT,4176,Connecticut Light & Power Co,Preliminary,31793,1699,76,0,33568
2020,2,CT,7716,Groton Dept of Utilities - (CT),Preliminary,804,6,0,0,810
2020,2,CT,19497,United Illuminating Co,Preliminary,12255,290,33,0,12578
2020,2,CT,20038,Town of Wallingford - (CT),Preliminary,12,4,0,0,16
2020,2,CT,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,DC,15270,Potomac Electric Power Co,Preliminary,6373,502,0,0,6875
2020,2,DC,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,DE,5027,Delmarva Power,Preliminary,5269,305,6,0,5580
2020,2,DE,5070,Delaware Electric Cooperative,Preliminary,1764,75,0,0,1839
2020,2,DE,5335,City of Dover - (DE),Preliminary,343,28,0,0,371
2020,2,DE,13519,City of Newark - (DE),Preliminary,105,6,7,0,118
2020,2,DE,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,FL,6452,Florida Power & Light Co,Preliminary,17358,986,18,0,18362
2020,2,FL,6455,"Duke Energy Florida, LLC",Preliminary,24142,473,16,0,24631
2020,2,FL,6457,Florida Public Utilities Co,Preliminary,159,0,0,0,159
2020,2,FL,7801,Gulf Power Co,Preliminary,2217,133,0,0,2350
2020,2,FL,9617,JEA,Preliminary,1808,100,0,0,1908
2020,2,FL,18454,Tampa Electric Co,Preliminary,5511,165,4,0,5680
2020,2,FL,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,GA,3916,Cobb Electric Membership Corp,Preliminary,98,15,0,0,113
2020,2,GA,9601,Jackson Electric Member Corp - (GA),Preliminary,92,8,0,0,100
2020,2,GA,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,HI,8287,Hawaii Electric Light Co Inc,Preliminary,12228,680,36,0,12944
2020,2,HI,10071,Kauai Island Utility Cooperative,Preliminary,4283,361,0,0,4644
2020,2,HI,11843,Maui Electric Co Ltd,Preliminary,11417,967,0,0,12384
2020,2,HI,19547,Hawaiian Electric Co Inc,Preliminary,52158,1646,0,0,53804
2020,2,HI,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,IA,9417,Interstate Power and Light Co,Preliminary,2784,1799,13,0,4596
2020,2,IA,12341,MidAmerican Energy Co,Preliminary,763,312,10,0,1085
2020,2,IA,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,ID,9187,City of Idaho Falls - (ID),Preliminary,42,6,0,0,48
2020,2,ID,9191,Idaho Power Co,Preliminary,5253,196,35,0,5484
2020,2,ID,10454,Kootenai Electric Cooperative,Preliminary,73,0,0,0,73
2020,2,ID,11273,Lower Valley Energy Inc,Preliminary,3,0,0,0,3
2020,2,ID,14354,PacifiCorp,Preliminary,1208,46,0,0,1254
2020,2,ID,20169,Avista Corp,Preliminary,84,17,0,0,101
2020,2,ID,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,IL,4110,Commonwealth Edison Co,Preliminary,9114,393,0,0,9507
2020,2,IL,12341,MidAmerican Energy Co,Preliminary,102,43,0,0,145
2020,2,IL,13032,Mt Carmel Public Utility Co,Preliminary,10,5,0,0,15
2020,2,IL,56697,Ameren Illinois Company,Preliminary,2661,607,0,0,3268
2020,2,IL,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,IN,9273,Indianapolis Power & Light Co,Preliminary,290,30,0,0,320
2020,2,IN,9324,Indiana Michigan Power Co,Preliminary,472,91,4,0,567
2020,2,IN,13756,Northern Indiana Pub Serv Co,Preliminary,424,120,0,0,544
2020,2,IN,15470,"Duke Energy Indiana, LLC",Preliminary,1377,165,2,0,1544
2020,2,IN,17633,Southern Indiana Gas & Elec Co,Preliminary,540,84,0,0,624
2020,2,IN,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,KS,5860,Empire District Electric Co,Preliminary,22,5,0,0,27
2020,2,KS,9996,City of Kansas City - (KS),Preliminary,58,4,0,0,62
2020,2,KS,10000,Evergy Metro,Preliminary,392,55,0,0,447
2020,2,KS,10005,"Evergy Kansas South, Inc",Preliminary,221,55,0,0,276
2020,2,KS,22500,"Evergy Kansas Central, Inc",Preliminary,676,114,0,0,790
2020,2,KS,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,KY,9964,Kenergy Corp,Preliminary,194,26,0,0,220
2020,2,KY,10171,Kentucky Utilities Co,Preliminary,313,75,3,0,391
2020,2,KY,11249,Louisville Gas & Electric Co,Preliminary,456,54,0,0,510
2020,2,KY,17564,South Kentucky Rural E C C,Preliminary,29,4,0,0,33
2020,2,KY,19446,Duke Energy Kentucky,Preliminary,75,1,2,0,78
2020,2,KY,22053,Kentucky Power Co,Preliminary,17,9,0,0,26
2020,2,KY,49998,City of Berea Municipal Utility,Preliminary,6,8,0,0,14
2020,2,KY,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,LA,3265,Cleco Power LLC,Preliminary,3727,128,0,0,3855
2020,2,LA,11241,Entergy Louisiana LLC,Preliminary,10952,533,5,0,11490
2020,2,LA,13478,"Entergy New Orleans, LLC",Preliminary,7570,52,2,0,7624
2020,2,LA,17698,Southwestern Electric Power Co,Preliminary,1403,113,1,0,1517
2020,2,LA,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,MA,6374,Fitchburg Gas & Elec Light Co,Preliminary,1704,54,5,0,1763
2020,2,MA,8774,City of Holyoke - (MA),Preliminary,9,2,0,0,11
2020,2,MA,11804,Massachusetts Electric Co,Preliminary,51422,2106,1,0,53529
2020,2,MA,13206,Nantucket Electric Co,Preliminary,73,17,0,0,90
2020,2,MA,15748,Town of Reading - (MA),Preliminary,133,17,0,0,150
2020,2,MA,54913,NSTAR Electric Company,Preliminary,42349,2616,202,0,45167
2020,2,MA,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,MD,1167,Baltimore Gas & Electric Co,Preliminary,32703,682,0,0,33385
2020,2,MD,5027,Delmarva Power,Preliminary,4503,193,4,0,4700
2020,2,MD,15263,The Potomac Edison Company,Preliminary,5639,136,11,0,5786
2020,2,MD,15270,Potomac Electric Power Co,Preliminary,21602,215,0,0,21817
2020,2,MD,17637,Southern Maryland Elec Coop Inc,Preliminary,6227,57,0,0,6284
2020,2,MD,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,ME,1179,Versant Power,Preliminary,869,135,2,0,1006
2020,2,ME,3266,Central Maine Power Co,Preliminary,4675,514,0,0,5189
2020,2,ME,5609,Eastern Maine Electric Coop,Preliminary,24,1,0,0,25
2020,2,ME,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,MI,392,Alpena Power Co,Preliminary,19,2,0,0,21
2020,2,MI,3828,Cloverland Electric Co-op,Preliminary,31,7,0,0,38
2020,2,MI,4254,Consumers Energy Co,Preliminary,3293,309,9,0,3611
2020,2,MI,5109,DTE Electric Company,Preliminary,4003,346,30,0,4379
2020,2,MI,9324,Indiana Michigan Power Co,Preliminary,134,19,1,0,154
2020,2,MI,10704,City of Lansing - (MI),Preliminary,52,7,0,0,59
2020,2,MI,19578,Upper Peninsula Power Company,Preliminary,127,9,0,0,136
2020,2,MI,60631,Upper Michigan Energy Resources Corp.,Preliminary,41,4,0,0,45
2020,2,MI,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,MN,689,Connexus Energy,Preliminary,222,10,1,0,233
2020,2,MN,5574,East Central Energy,Preliminary,130,19,0,0,149
2020,2,MN,10596,City of Lake Crystal - (MN),Preliminary,1,0,0,0,1
2020,2,MN,12647,"ALLETE, Inc.",Preliminary,400,109,1,0,510
2020,2,MN,13781,Northern States Power Co - Minnesota,Preliminary,3628,720,205,0,4553
2020,2,MN,14232,Otter Tail Power Co,Preliminary,23,32,0,0,55
2020,2,MN,16181,Rochester Public Utilities,Preliminary,326,10,0,0,336
2020,2,MN,17267,Sioux Valley SW Elec Coop,Preliminary,5,2,0,0,7
2020,2,MN,20996,Wright-Hennepin Coop Elec Assn,Preliminary,69,2,0,0,71
2020,2,MN,25177,Dakota Electric Association,Preliminary,245,20,0,0,265
2020,2,MN,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,MO,4675,Cuivre River Electric Coop Inc,Preliminary,33,0,0,0,33
2020,2,MO,5860,Empire District Electric Co,Preliminary,2117,317,7,0,2441
2020,2,MO,9231,City of Independence - (MO),Preliminary,109,12,0,0,121
2020,2,MO,10000,Evergy Metro,Preliminary,1378,808,0,0,2186
2020,2,MO,12698,Evergy Missouri West,Preliminary,1802,750,20,0,2572
2020,2,MO,17833,City Utilities of Springfield - (MO),Preliminary,228,51,0,0,279
2020,2,MO,19436,Union Electric Co - (MO),Preliminary,3287,1635,95,0,5017
2020,2,MO,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,MS,3841,Coast Electric Power Assn,Preliminary,142,1,0,0,143
2020,2,MS,12685,Entergy Mississippi LLC,Preliminary,80,19,0,0,99
2020,2,MS,12686,Mississippi Power Co,Preliminary,146,14,0,0,160
2020,2,MS,17647,Southern Pine Electric Cooperative,Preliminary,21,5,0,0,26
2020,2,MS,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,MT,6395,Flathead Electric Coop Inc,Preliminary,400,14,0,0,414
2020,2,MT,12199,Montana-Dakota Utilities Co,Preliminary,6,5,0,0,11
2020,2,MT,12692,"Missoula Electric Coop, Inc",Preliminary,192,11,0,0,203
2020,2,MT,12825,NorthWestern Energy LLC - (MT),Preliminary,2376,503,0,0,2879
2020,2,MT,19603,USBIA-Mission Valley Power,Preliminary,41,0,0,0,41
2020,2,MT,20997,Yellowstone Valley Elec Co-op,Preliminary,51,0,0,0,51
2020,2,MT,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,NC,3046,Duke Energy Progress - (NC),Preliminary,6443,233,10,0,6686
2020,2,NC,5416,"Duke Energy Carolinas, LLC",Preliminary,7067,332,32,0,7431
2020,2,NC,9837,Jones-Onslow Elec Member Corp,Preliminary,70,0,0,0,70
2020,2,NC,16496,Rutherford Elec Member Corp,Preliminary,160,1,0,0,161
2020,2,NC,19876,Virginia Electric & Power Co,Preliminary,160,15,0,0,175
2020,2,NC,24889,Brunswick Electric Member Corp,Preliminary,227,0,0,0,227
2020,2,NC,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,ND,12090,"McLean Electric Coop, Inc",Preliminary,3,0,0,0,3
2020,2,ND,12301,Nodak Electric Coop Inc,Preliminary,13,0,2,0,15
2020,2,ND,14232,Otter Tail Power Co,Preliminary,1,10,0,0,11
2020,2,ND,19790,Verendrye Electric Coop Inc,Preliminary,8,0,0,0,8
2020,2,ND,24949,Cass County Elec Coop Inc,Preliminary,40,0,0,0,40
2020,2,ND,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,NE,4373,Cornhusker Public Power Dist,Preliminary,31,0,0,0,31
2020,2,NE,4911,Dawson Power District,Preliminary,21,2,0,0,23
2020,2,NE,6779,City of Fremont - (NE),Preliminary,1,0,0,0,1
2020,2,NE,11018,Lincoln Electric System,Preliminary,109,17,1,0,127
2020,2,NE,11251,Loup River Public Power Dist,Preliminary,0,0,25,0,25
2020,2,NE,12539,Midwest Electric Member Corp,Preliminary,30,3,0,0,33
2020,2,NE,13337,Nebraska Public Power District,Preliminary,86,53,0,0,139
2020,2,NE,13664,Norris Public Power District,Preliminary,81,11,0,0,92
2020,2,NE,14127,Omaha Public Power District,Preliminary,118,19,0,0,137
2020,2,NE,17642,Southern Public Power District,Preliminary,26,2,0,0,28
2020,2,NE,27058,"High West Energy, Inc",Preliminary,3,0,0,0,3
2020,2,NE,40606,City of Grand Island - (NE),Preliminary,5,0,1,0,6
2020,2,NE,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,NH,13441,New Hampshire Elec Coop Inc,Preliminary,1022,86,4,0,1112
2020,2,NH,15472,Public Service Co of NH,Preliminary,6447,623,38,0,7108
2020,2,NH,24590,Unitil Energy Systems,Preliminary,901,69,5,0,975
2020,2,NH,26510,Liberty Utilities (Granite State Electric) Corp,Preliminary,560,74,0,0,634
2020,2,NH,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,NJ,963,Atlantic City Electric Co,Preliminary,33820,1298,44,0,35162
2020,2,NJ,9726,Jersey Central Power & Lt Co,Preliminary,35775,1847,42,0,37664
2020,2,NJ,15477,Public Service Elec & Gas Co,Preliminary,45842,3088,111,0,49041
2020,2,NJ,16213,Rockland Electric Co,Preliminary,655,114,1,0,770
2020,2,NJ,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,NM,3287,"Central Valley Elec Coop, Inc",Preliminary,20,0,0,0,20
2020,2,NM,5701,El Paso Electric Co,Preliminary,4630,144,0,0,4774
2020,2,NM,6204,City of Farmington - (NM),Preliminary,117,14,0,0,131
2020,2,NM,11204,Los Alamos County,Preliminary,146,0,0,0,146
2020,2,NM,15473,Public Service Co of NM,Preliminary,19050,734,0,0,19784
2020,2,NM,17718,Southwestern Public Service Co,Preliminary,61,85,3,0,149
2020,2,NM,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,NV,2008,City of Boulder City - (NV),Preliminary,41,6,0,0,47
2020,2,NV,13073,"Mt Wheeler Power, Inc",Preliminary,4,5,0,0,9
2020,2,NV,13407,Nevada Power Co,Preliminary,48095,405,86,0,48586
2020,2,NV,17166,Sierra Pacific Power Co,Preliminary,3893,482,8,0,4383
2020,2,NV,19840,"Valley Electric Assn, Inc",Preliminary,776,22,0,0,798
2020,2,NV,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,NY,3249,Central Hudson Gas & Elec Corp,Preliminary,8950,509,0,0,9459
2020,2,NY,4226,Consolidated Edison Co-NY Inc,Preliminary,29003,2200,0,0,31203
2020,2,NY,11171,Long Island Power Authority,Preliminary,51581,1339,0,0,52920
2020,2,NY,13511,New York State Elec & Gas Corp,Preliminary,7668,1094,0,0,8762
2020,2,NY,13573,Niagara Mohawk Power Corp.,Preliminary,19325,2056,28,0,21409
2020,2,NY,14154,Orange & Rockland Utils Inc,Preliminary,7815,175,4,0,7994
2020,2,NY,14711,Pennsylvania Electric Co,Preliminary,7,2,0,0,9
2020,2,NY,16183,Rochester Gas & Electric Corp,Preliminary,1616,549,0,0,2165
2020,2,NY,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,OH,3542,Duke Energy Ohio Inc,Preliminary,1319,137,10,0,1466
2020,2,OH,3755,Cleveland Electric Illum Co,Preliminary,605,114,9,0,728
2020,2,OH,4922,Dayton Power & Light Co,Preliminary,408,87,0,0,495
2020,2,OH,13998,Ohio Edison Co,Preliminary,1207,163,5,0,1375
2020,2,OH,14006,Ohio Power Co,Preliminary,2517,362,31,0,2910
2020,2,OH,18997,The Toledo Edison Co,Preliminary,260,97,12,0,369
2020,2,OH,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,OK,5860,Empire District Electric Co,Preliminary,0,1,0,0,1
2020,2,OK,13734,Northeast Oklahoma Electric Co,Preliminary,56,7,0,0,63
2020,2,OK,14062,Oklahoma Electric Coop Inc,Preliminary,124,2,0,0,126
2020,2,OK,14063,Oklahoma Gas & Electric Co,Preliminary,2064,1609,21,0,3694
2020,2,OK,15474,Public Service Co of Oklahoma,Preliminary,249,35,1,0,285
2020,2,OK,19785,Verdigris Valley Elec Coop Inc,Preliminary,37,0,0,0,37
2020,2,OK,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,OR,6022,City of Eugene - (OR),Preliminary,654,90,0,0,744
2020,2,OR,9191,Idaho Power Co,Preliminary,46,11,10,0,67
2020,2,OR,14354,PacifiCorp,Preliminary,6636,879,169,0,7684
2020,2,OR,15248,Portland General Electric Co,Preliminary,10098,609,50,0,10757
2020,2,OR,18260,Surprise Valley Electrification,Preliminary,1,1,0,0,2
2020,2,OR,28541,Clatskanie Peoples Util Dist,Preliminary,7,0,0,0,7
2020,2,OR,40437,Emerald People's Utility Dist,Preliminary,258,22,0,0,280
2020,2,OR,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,PA,3597,Citizens Electric Co - (PA),Preliminary,28,8,3,0,39
2020,2,PA,5487,Duquesne Light Co,Preliminary,2880,108,2,0,2990
2020,2,PA,12390,Metropolitan Edison Co,Preliminary,4739,264,19,0,5022
2020,2,PA,14711,Pennsylvania Electric Co,Preliminary,908,104,6,0,1018
2020,2,PA,14715,PPL Electric Utilities Corp,Preliminary,8932,853,54,0,9839
2020,2,PA,14716,Pennsylvania Power Co,Preliminary,224,28,0,0,252
2020,2,PA,14940,PECO Energy Co,Preliminary,9981,329,37,0,10347
2020,2,PA,15045,Pike County Light & Power Co,Preliminary,4,1,0,0,5
2020,2,PA,19390,"UGI Utilities, Inc",Preliminary,81,10,3,0,94
2020,2,PA,20334,Wellsborough Electric Co,Preliminary,7,2,0,0,9
2020,2,PA,20387,West Penn Power Company,Preliminary,1133,67,11,0,1211
2020,2,PA,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,RI,1857,Block Island Utility District,Preliminary,29,4,0,0,33
2020,2,RI,13214,The Narragansett Electric Co,Preliminary,3971,315,0,0,4286
2020,2,RI,14537,Pascoag Utility District,Preliminary,7,0,0,0,7
2020,2,RI,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,SC,1613,Berkeley Electric Coop Inc,Preliminary,713,0,0,0,713
2020,2,SC,3046,Duke Energy Progress - (NC),Preliminary,1311,34,12,0,1357
2020,2,SC,5416,"Duke Energy Carolinas, LLC",Preliminary,6652,201,27,0,6880
2020,2,SC,14398,Palmetto Electric Coop Inc,Preliminary,185,5,0,0,190
2020,2,SC,17539,"Dominion Energy South Carolina, Inc",Preliminary,10382,132,3,0,10517
2020,2,SC,17543,South Carolina Public Service Authority,Preliminary,852,0,0,0,852
2020,2,SC,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,SD,1769,"Black Hills Electric Coop, Inc",Preliminary,30,0,0,0,30
2020,2,SD,14232,Otter Tail Power Co,Preliminary,1,5,0,0,6
2020,2,SD,17267,Sioux Valley SW Elec Coop,Preliminary,17,6,0,0,23
2020,2,SD,19293,Southeastern Electric Coop Inc - (SD),Preliminary,4,2,0,0,6
2020,2,SD,20401,West River Electric Assn Inc,Preliminary,27,2,0,0,29
2020,2,SD,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,TN,10331,Kingsport Power Co,Preliminary,21,10,0,0,31
2020,2,TN,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,TX,5701,El Paso Electric Co,Preliminary,9907,88,0,0,9995
2020,2,TX,16604,City of San Antonio - (TX),Preliminary,18886,606,0,0,19492
2020,2,TX,55937,Entergy Texas Inc.,Preliminary,687,31,0,0,718
2020,2,TX,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,UT,2010,City of Bountiful,Preliminary,196,6,0,0,202
2020,2,UT,11135,City of Logan - (UT),Preliminary,187,24,0,0,211
2020,2,UT,12866,Moon Lake Electric Assn Inc,Preliminary,36,3,0,0,39
2020,2,UT,14354,PacifiCorp,Preliminary,38215,1095,88,0,39398
2020,2,UT,15444,Provo City Corp,Preliminary,557,17,0,0,574
2020,2,UT,17845,City of Springville - (UT),Preliminary,156,2,0,0,158
2020,2,UT,17874,City of St George,Preliminary,265,28,0,0,293
2020,2,UT,18206,Strawberry Electric Serv Dist,Preliminary,102,0,0,0,102
2020,2,UT,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,VA,84,A & N Electric Coop,Preliminary,75,8,0,0,83
2020,2,VA,733,Appalachian Power Co,Preliminary,1228,83,3,0,1314
2020,2,VA,10171,Kentucky Utilities Co,Preliminary,9,2,0,0,11
2020,2,VA,17066,Shenandoah Valley Elec Coop,Preliminary,548,53,7,0,608
2020,2,VA,19876,Virginia Electric & Power Co,Preliminary,6928,405,3,0,7336
2020,2,VA,19882,Virginia Tech Electric Service,Preliminary,50,5,0,0,55
2020,2,VA,40228,Rappahannock Electric Coop,Preliminary,859,45,0,0,904
2020,2,VA,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,VT,2548,City of Burlington Electric - (VT),Preliminary,291,104,1,0,396
2020,2,VT,7601,Green Mountain Power Corp,Preliminary,5756,444,4,0,6204
2020,2,VT,19791,"Vermont Electric Cooperative, Inc",Preliminary,1516,76,0,0,1592
2020,2,VT,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,WA,3660,PUD No 1 of Clark County - (WA),Preliminary,1944,25,0,0,1969
2020,2,WA,14354,PacifiCorp,Preliminary,1227,132,10,0,1369
2020,2,WA,15500,Puget Sound Energy Inc,Preliminary,9083,462,4,0,9549
2020,2,WA,16868,City of Seattle - (WA),Preliminary,4016,322,0,0,4338
2020,2,WA,17470,PUD 1 of Snohomish County,Preliminary,1961,117,0,0,2078
2020,2,WA,18429,City of Tacoma - (WA),Preliminary,1660,33,0,0,1693
2020,2,WA,20169,Avista Corp,Preliminary,1628,126,0,0,1754
2020,2,WA,99999,Adjustment 2020,Preliminary,0,0,0,0,0
2020,2,WI,4715,Dahlberg Light & Power Co,Preliminary,26,0,0,0,26
2020,2,WI,5574,East Central Energy,Preliminary,15,0,0,0,15
2020,2,WI,11479,Madison Gas & Electric Co,Preliminary,635,185,0,0,820
2020,2,WI,13697,North Central Power Co Inc,Preliminary,19,0,0,0,19
2020,2,WI,13780,Northern States Power Co,Preliminary,107,47,0,0,154
2020,2,WI,13815,Northwestern Wisconsin Elec Co,Preliminary,43,11,0,0,54
2020,2,WI,20847,Wisconsin Electric Power Co,Preliminary,1468,240,71,0,1779
2020,2,WI,20856,Wisconsin Power & Light Co,Preliminary,1131,305,5,0,1441
2020,2,WI,20860,Wisconsin Public Service Corp,Preliminary,737,239,0,0,976
